1521795571390,metadata_log_format,wifi-ble-imu-cell collection
1521795571390,metadata_system_time,1521795571390
1521795571390,metadata_surveyName,/storage/emulated/0/FIND-IT/log.csv
1521795571391,metadata_notes,new collection
1521795571391,metadata_deviceInfo,Boardmsm8952Brand,LenovoDevice,PB2PROHardware,qcomManufacturer,LENOVOModel,Lenovo PB2-690MProduct,phinny_row
177591109201,label,1,latMapApp,0,longMapApp,0,floorMapApp,0
178877281336,rotVectorMagnetic,GeoMagnetic Rotation Vector -Wakeup Secondary,0.040981922,-0.09577682,-0.94310784,0.31574497,0.17453292,3
178877518003,gyro,BMI160 Gyroscope,-0.033325195,0.025314331,2.593994E-4,3
178928290607,compass,AK09911 Magnetometer -Wakeup Secondary,-8.305359,-21.136475,-33.602905,3
178928641076,rotVectorAll,Rotation Vector -Wakeup Secondary,0.04540067,-0.093823895,-0.9438486,0.31350544,0.17453292,3
178929057117,rotVectorMagnetic,GeoMagnetic Rotation Vector,0.04140437,-0.09639749,-0.9426749,0.31679225,0.17453292,3
178929308315,linAccel,Linear Acceleration -Wakeup Secondary,-0.024183273,0.14903593,-0.2498455,3
178929494097,orientation,Orientation,143.09143,-11.867675,-1.5399591,3
178929715347,accel,BMI160 Accelerometer -Wakeup Secondary,-0.28538513,2.1471405,9.258423,3
178929921597,rotVectorGyro,Game Rotation Vector -Wakeup Secondary,0.06356029,0.082608916,0.70297456,0.7035358,3
178930535555,gyro,BMI160 Gyroscope -Wakeup Secondary,-0.039718628,0.030639648,-0.028503418,3
178982902899,compass,AK09911 Magnetometer -Wakeup Secondary,-9.04541,-22.610474,-34.298706,3
178983399149,linAccel,Linear Acceleration,0.0074166358,0.10722041,0.14718056,3
178983728263,orientation,Orientation -Wakeup Secondary,143.14941,-11.7281475,-1.560198,3
178984210295,accel,BMI160 Accelerometer -Wakeup Secondary,-0.20758057,2.1040344,9.692368,3
178985090451,rotVectorAll,Rotation Vector,0.045006976,-0.09256343,-0.944171,0.3129656,0.17453292,3
178985465138,rotVectorMagnetic,GeoMagnetic Rotation Vector -Wakeup Secondary,0.0426337,-0.09696812,-0.9417756,0.31912112,0.17453292,3
178985815451,rotVectorGyro,Game Rotation Vector -Wakeup Secondary,0.062651694,0.08166017,0.70227313,0.7044281,3
178986142534,gyro,BMI160 Gyroscope -Wakeup Secondary,-0.061019897,-0.034332275,-0.04447937,3
179037306076,compass,AK09911 Magnetometer -Wakeup Secondary,-9.051514,-22.598267,-33.587646,3
179037887951,rotVectorGyro,Game Rotation Vector,0.060929395,0.081360914,0.70159036,0.70529354,3
179038251961,rotVectorAll,Rotation Vector -Wakeup Secondary,0.04551191,-0.090888135,-0.94463235,0.31198987,0.17453292,3
179038614930,linAccel,Linear Acceleration,-0.1486527,-0.0322119,0.24188232,3
179038917586,orientation,Orientation -Wakeup Secondary,143.276,-11.548424,-1.6773839,3
179039194513,accel,BMI160 Accelerometer -Wakeup Secondary,-0.43382263,1.9172974,9.782745,3
179039706597,rotVectorMagnetic,GeoMagnetic Rotation Vector -Wakeup Secondary,0.04340631,-0.096320376,-0.9415137,0.31998476,0.17453292,3
179040562378,gyro,BMI160 Gyroscope -Wakeup Secondary,-0.0034942627,0.014663696,-0.027435303,3
179091526024,compass,AK09911 Magnetometer -Wakeup Secondary,-7.525635,-21.875,-34.303284,3
179092128732,linAccel,Linear Acceleration,-0.05887735,-0.0249964,0.035884857,3
179092550086,orientation,Orientation -Wakeup Secondary,143.4049,-11.576967,-1.6974682,3
179092917222,accel,BMI160 Accelerometer -Wakeup Secondary,-0.347641,1.9304657,9.5816345,3
179093223940,rotVectorAll,Rotation Vector,0.045652565,-0.091119654,-0.9449631,0.3108984,0.17453292,3
179094196232,rotVectorMagnetic,GeoMagnetic Rotation Vector -Wakeup Secondary,0.044703797,-0.094470814,-0.9413064,0.32096577,0.17453292,3
179095169097,rotVectorGyro,Game Rotation Vector -Wakeup Secondary,0.060822904,0.08165562,0.70119405,0.70566267,3
179095528367,gyro,BMI160 Gyroscope -Wakeup Secondary,-0.03439331,0.04449463,-0.006134033,3
179146339669,compass,AK09911 Magnetometer -Wakeup Secondary,-9.083557,-21.115112,-32.182312,3
179147031597,rotVectorAll,Rotation Vector -Wakeup Secondary,0.04590642,-0.09118167,-0.9450853,0.31047112,0.17453292,3
179147552951,linAccel,Linear Acceleration -Wakeup Secondary,0.018725216,0.06526601,-0.15494442,3
179147831336,orientation,Orientation,143.45273,-11.592256,-1.727868,3
179148152378,accel,BMI160 Accelerometer -Wakeup Secondary,-0.27520752,2.0232391,9.390106,3
179148434878,rotVectorMagnetic,GeoMagnetic Rotation Vector -Wakeup Secondary,0.045448273,-0.0934514,-0.9411727,0.3215513,0.17453292,3
179148779461,rotVectorGyro,Game Rotation Vector -Wakeup Secondary,0.06093332,0.08190623,0.7011429,0.70567495,3
179149095919,gyro,BMI160 Gyroscope -Wakeup Secondary,0.025268555,-0.030075073,-0.026367188,3
179199774149,compass,AK09911 Magnetometer -Wakeup Secondary,-9.0286255,-23.35205,-35.00061,3
179200190399,rotVectorAll,Rotation Vector -Wakeup Secondary,0.045916907,-0.090803556,-0.9451149,0.31049025,0.17453292,3
179200458732,linAccel,Linear Acceleration -Wakeup Secondary,0.043157578,-3.20673E-4,-0.051032066,3
